Data;ISPB;Nome;NaturezaUsuario;TipoChave;qtdChaves
30/06/2023;5241145;COOP CRESOL GETULIO VARGAS;PJ;Aleatoria;41
30/06/2023;3603683;COOP SICOOB COOPERPLAN CREDSEF;PF;Aleatoria;106
31/07/2023;3985375;CREDISIS SUDOESTE/RO;PF;e-mail;459
30/04/2023;58160789;BCO SAFRA SA;PJ;e-mail;31028
31/01/2023;34678263;KREDIT BANK;PF;Aleatoria;89
31/03/2023;23273917;VALLOO PAGAMENTOS;PJ;e-mail;2
30/06/2023;17343510;COOP CRESOL RAIZ;PF;Celular;2495
31/08/2023;1039011;CC UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;PJ;e-mail;767
30/04/2023;1073966;CCR DE ABELARDO LUZ;PF;Celular;1051
30/04/2023;71432926;CCPS E LA DO TRIANG MINEIRO E SUL DE MG LTDA;PJ;Aleatoria;81
31/01/2023;1205736;COOP DE CREDITO SICOOB COSTA DO DESCOBRIMENTO LTDA;PF;Celular;1365
30/06/2023;57647653;COOP SICREDI FORCA DOS VENTOS;PJ;Celular;221
31/01/2023;20961629;CECM COLABORADORES DA VALE SICOOB CREDIVALE;PJ;CNPJ;349
30/06/2023;26529420;COOP SICREDI OURO VERDE MT;PF;CPF;56233
31/01/2023;10175348;CCMLA REGIA£O ADMINISTRATIVA DE SOROCABA;PF;Aleatoria;610
31/07/2023;7206072;COOP SICREDI NOVOS HORIZONTES;PJ;Celular;974
28/02/2023;1187961;CC DISTRITO FEDERAL E ENTORNO;PJ;Celular;416
28/02/2023;25021356;DLOCAL BRASIL IP SA;PF;e-mail;7
30/04/2023;42898825;CECM MEDICOS E PROFISSIONAIS AREA SAUDE DO BRASIL;PF;CPF;18915
31/05/2023;17192451;BCO ITAUCARD SA;PJ;Aleatoria;604
31/03/2023;1760242;CCLA DE BH E CIDADES POLO DE MG;PF;e-mail;1769
28/02/2023;37511258;INOVANTI IP SA;PJ;CNPJ;26
28/02/2023;4694278;CECM INTEG MF DP ESTADO RJ;PJ;e-mail;60
30/06/2023;40867163;N26 SCD;PF;Aleatoria;102457
30/04/2023;78626983;BCO VR SA;PJ;CNPJ;19
31/01/2023;82065285;COOP PARQ ARAUCARIAS PR/SC/SP;PJ;Aleatoria;3264
31/07/2023;2904125;COOP CRESOL JACUTINGA;PF;e-mail;450
28/02/2023;83315408;COOP SICREDI NORTE;PJ;Celular;219
31/08/2023;66398496;CC CREDIARA LTDA;PJ;CNPJ;1673
30/06/2023;5983995;COOP CRESOL COOPERAR;PJ;CNPJ;589
30/06/2023;33924028;SICOOB COOPVALE;PJ;Aleatoria;146
28/02/2023;71238232;CC CENTRO SUL MINEIRO;PF;CPF;2681
31/05/2023;71479653;UNICRED CAMINHO NOVO;PF;CPF;518
30/06/2023;71163315;CCM PROF SAUDE ARQ SETE LAGOAS;PJ;Aleatoria;70
31/07/2023;17079937;PINBANK IP;PF;e-mail;1564
30/04/2023;78632767;BCO OURINVEST SA;PF;CPF;3
31/08/2023;18236120;NU PAGAMENTOS - IP;PF;CPF;22773885
30/04/2023;4120633;SICOOB EMPRESAS RJ;PJ;Aleatoria;404
31/07/2023;71884498;CCLA UNICRED DO ESTADO DE SAO PAULO;PJ;Aleatoria;388
31/01/2023;4247370;CC DE EMPRESARIOS;PF;Celular;4033
31/05/2023;38406148;CF BANK;PJ;Celular;1
31/07/2023;92555150;COOP SICREDI ALT SERRA RS/SC;PF;Celular;20781
31/05/2023;9515813;ABASTECE AI IP LTDA;PJ;Aleatoria;1
28/02/2023;86389236;COOP SICOOB UNI SUDESTE;PJ;Aleatoria;762
31/08/2023;2000895;CECM SERV POD JUD TCE ORG PUBL MUN EST FED RJ;PF;Aleatoria;691
31/01/2023;360305;CAIXA ECONOMICA FEDERAL;PJ;e-mail;136585
30/04/2023;11970623;BCO SENFF SA;PF;CPF;1202
31/08/2023;2448839;SICOOB CREDIUNIAO;PJ;Celular;85
30/06/2023;33022690;COOP SICREDI BIOMAS;PF;e-mail;7890
28/02/2023;26526166;CCLA SUL MARANHENSE - SICOOB SUL MARANHENSE;PF;e-mail;180
28/02/2023;82065285;COOP PARQ ARAUCARIAS PR/SC/SP;PF;e-mail;4898
31/08/2023;78157146;CREDIALIANCA CCR;PF;CPF;525
31/01/2023;59285411;BANCO PAN;PF;e-mail;899463
28/02/2023;815319;SICOOB SUL-SERRANO;PJ;Aleatoria;2852
31/08/2023;2093154;CCM EMPR MAGAZINE LUIZA;PF;Aleatoria;11
30/06/2023;66788142;CC CREDIMOTA;PJ;CNPJ;2559
30/06/2023;7237373;BCO DO NORDESTE DO BRASIL SA;PJ;CNPJ;26754
30/06/2023;8075352;COOP TRANSPOCRED;PF;e-mail;3402
30/06/2023;17819084;PAGCERTO;PJ;Celular;873
28/02/2023;54190525;CECM SERV MUN REG METR VALE PARAIBA E LITORAL NORTE;PF;CPF;2765
31/07/2023;11703662;TRAVELEX BANCO DE CAMBIO SA;PJ;e-mail;3
31/05/2023;90608712;COOP SICREDI SERRANA RS;PF;Celular;28937
31/03/2023;78840071;COOP SICOOB CREDIAUC;PF;e-mail;2915
31/05/2023;1736516;CCLA REG CTR E OESTE MINEIRO;PJ;e-mail;950
31/01/2023;7194313;CC SICOOB HORIZONTE;PJ;e-mail;328
28/02/2023;5477038;CC NO PIAUAç - SICOOB PIAUAç;PJ;Aleatoria;284
31/08/2023;7194313;CC SICOOB HORIZONTE;PF;e-mail;1029
31/07/2023;1259518;SICOOB UNIMAIS CENTRO LESTE PAULISTA;PF;CPF;2167
30/06/2023;97489280;COOP SICREDI INTEGRACAO BAHIA;PF;e-mail;705
31/01/2023;2405189;COOP AöNILOS;PJ;Celular;389
31/07/2023;85291086;CC LITORAÇNEA;PF;CPF;17140
31/07/2023;204963;CCR SEARA;PJ;CNPJ;137
31/03/2023;37554441;COOP SICOOB UNI SUL MS;PJ;CNPJ;294
30/06/2023;5582619;CC SICOOB OURO VERDE;PF;e-mail;6793
31/07/2023;11581339;BMP SCMEPP LTDA;PF;Aleatoria;23902
31/03/2023;3102185;CC DOS SERVIDORES, EMPRESARIOS, AUTONOMOS E LIBERAIS;PF;CPF;428
30/06/2023;22656789;CC CREDISUDESTE LTDA;PJ;CNPJ;4088
31/05/2023;714671;EWALLY IP SA;PJ;CNPJ;86
30/04/2023;3428338;SICREDI CREDUNI;PJ;Aleatoria;176
31/03/2023;37076205;SICOOB JUDICIAÅRIO;PJ;CNPJ;634
31/03/2023;60850229;OMNI BANCO SA;PJ;e-mail;48
31/03/2023;3632872;SICOOB CREDISUL;PF;e-mail;8825
31/05/2023;4237413;COOP SICREDI VALE SAO FRANCISCO;PF;e-mail;968
31/05/2023;4565791;COOP CRESOL ARATIBA;PF;e-mail;224
31/01/2023;5241145;COOP CRESOL GETULIO VARGAS;PJ;e-mail;43
30/06/2023;1709266;CCM PROF SAUDE E LIVRE ADMISSAO TEOFILO OTONI LTDA;PJ;e-mail;40
31/07/2023;9424988;CCLA DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;PJ;Celular;352
28/02/2023;78483310;CCLA ITAPIRANGA;PJ;e-mail;197
31/08/2023;3985375;CREDISIS SUDOESTE/RO;PF;Aleatoria;561
30/06/2023;21797311;CCLA SERV POD LEG MG - SICOOB COFAL;PJ;CNPJ;109
31/01/2023;17079937;PINBANK IP;PJ;Celular;480
31/07/2023;33370115;FURNAS;PF;Aleatoria;2614
28/02/2023;1389651;CCLA DO PLANALTO CATARINENSE;PJ;e-mail;338
31/01/2023;3662047;COOP SICREDI MP;PF;CPF;114
28/02/2023;71243034;COOPERATIVA DE CREDITO CREDIJEQUITINHONHA LTDA;PJ;Aleatoria;389
31/01/2023;6324872;CC CREDINOSSO;PF;CPF;537
30/06/2023;40654622;TRINUS SCD SA;PF;e-mail;118
28/02/2023;78865995;CCLA VALE DO RIO DO PEIXE;PF;e-mail;1060
31/08/2023;73326449;COOP LIVRE ADMISSAO DE ASSOCIADOS SICOOB CRUZ ALTA LTDA;PJ;Celular;367
30/04/2023;2000895;CECM SERV POD JUD TCE ORG PUBL MUN EST FED RJ;PF;e-mail;716
31/01/2023;71418784;CC MED, TEC E DEMAIS PROF SAUDE DO SUL DE MINAS;PF;CPF;1198
31/03/2023;82133182;CC DO VALE EUROPEU - SICOOB EURO VALE;PJ;Celular;256
31/08/2023;3102185;CC DOS SERVIDORES, EMPRESARIOS, AUTONOMOS E LIBERAIS;PF;CPF;431
30/06/2023;73092827;CCM SERV MIN EDUC SAO PAULO;PF;Celular;157
31/05/2023;7194313;CC SICOOB HORIZONTE;PF;Aleatoria;1643
30/06/2023;4406371;COOP DO ESTADO DE GOIAÅS;PF;Celular;1024
31/05/2023;95424891;COOP SICREDI VALE DO RIO PARDO;PF;CPF;18986
31/01/2023;1090027;CECMM CATEG AFINS-UNICRED MULTIPLO VALOR;PJ;e-mail;77
30/06/2023;3042597;COOP SICREDI CAMPO GRANDE;PJ;Celular;1160
31/07/2023;73254757;COOP CRESOL QUILOMBO;PF;Celular;644
31/07/2023;7564184;COOP ASCOOB SERTAïES;PF;CPF;405
31/03/2023;1572667;COOP UNIPRIME SUL LTDA;PJ;CNPJ;250
31/07/2023;19875244;CCLA SICOOB COPESITA;PJ;Celular;152
30/04/2023;92555150;COOP SICREDI ALT SERRA RS/SC;PF;Celular;18802
28/02/2023;6174009;CC SICOOB ALIANCA;PJ;Celular;976
31/08/2023;71297899;CCLA OESTE MINEIRO LTDA-SICOOB;PJ;CNPJ;4728
28/02/2023;60779196;CREFISA SA CFI;PF;e-mail;1216
31/03/2023;1644264;CCLA MEDIO PIRACICABA E CIRCUITO DO OURO LTDA;PF;CPF;5599
31/08/2023;71069587;CC CREDPLUS - SICOOB CREDPLUS;PF;Celular;466
30/06/2023;78840071;COOP SICOOB CREDIAUC;PJ;Celular;1038
31/05/2023;517645;BCO RIBEIRAO PRETO SA;PF;Aleatoria;20
31/05/2023;32430233;SICOOB CONEXAO;PF;Aleatoria;13062
30/06/2023;1736243;UNIPRIME ALLIANCE - CECM;PJ;Celular;2
30/06/2023;7946216;CCLA SICOOB UNIAO SUDESTE;PF;e-mail;243
31/07/2023;16564240;CECM APOS PENS E IDOSOS - SICOOB COOPERNAPI;PJ;CNPJ;5
31/03/2023;41931445;CC CREDIFOR LTDA;PF;Celular;3326
31/03/2023;77984870;COOP SICREDI PLANALT DAS AÅGUAS;PF;CPF;14589
31/07/2023;1009908;CCLA PARA DE MINAS;PF;Celular;2429
31/08/2023;3856113;F2B;PJ;Celular;50
31/08/2023;8071414;CECM SICOOB COOPERAC;PJ;Celular;724
30/06/2023;78862083;COOP NOVOS CAMPOS;PF;Aleatoria;1370
31/07/2023;32914717;ONBANK;PF;Aleatoria;3425
31/05/2023;5269976;COOP CRESOL MAIS;PJ;CNPJ;180
28/02/2023;3632872;SICOOB CREDISUL;PF;e-mail;8553
31/07/2023;71146450;CCLA CAMPOS GERAIS E CAMPO DO;PJ;CNPJ;505
31/08/2023;815319;SICOOB SUL-SERRANO;PF;e-mail;7255
31/08/2023;2641032;UNICRED PONTO CAPITAL;PJ;Aleatoria;310
30/06/2023;2000895;CECM SERV POD JUD TCE ORG PUBL MUN EST FED RJ;PJ;Celular;6
31/08/2023;4181542;CCLA DE PITANGUI E REGIAO LTDA;PJ;Celular;464
30/06/2023;51489318;CECM MAGISTRADOS DE SAO PAULO;PF;Celular;43
31/03/2023;1604998;CCLA SUL MINAS-SICOOB CREDIVAS;PF;e-mail;2956
30/04/2023;39343350;CC LAR CREDI;PF;Celular;161
30/04/2023;4321309;CC SICOOB CRED EXECUTIVO;PF;e-mail;826
30/06/2023;2072790;CECM SICOOB CREDSAUDE;PJ;e-mail;27
31/07/2023;9343038;COOP SICREDI ALTSERTAO PARAIBANO;PJ;Aleatoria;277
31/03/2023;4525997;COOP SICREDI COOPERUCS;PF;Aleatoria;320
31/07/2023;33924028;SICOOB COOPVALE;PF;Celular;704
31/01/2023;5276770;COOP CRESOL FRONTEIRAS PR/SC/SP/ES;PF;CPF;4292
31/03/2023;7070495;COOP SICREDI EMPREENDEDORES;PJ;CNPJ;948
31/07/2023;16721078;CECMF SECRETARIA DA FAZENDA MG E LIVRE ADMISSAO;PF;CPF;621
31/07/2023;25395435;CC CREDICAF LTDA;PF;e-mail;2324
30/04/2023;7465539;COOP CRESOL ALTO VALE;PF;e-mail;392
31/01/2023;694389;CCLA SICOOB CREDICARU SC/RS;PF;Aleatoria;2336
31/03/2023;11275560;RECARGAPAY IP LTDA;PF;e-mail;143021
31/07/2023;32024691;DOTZPAY IP;PF;CPF;40631
28/02/2023;1330387;CREHNOR LARANJEIRAS;PJ;Celular;13
31/01/2023;2833202;UNICRED SUDOESTE DA BAHIA;PJ;Aleatoria;31
28/02/2023;32778350;AME DIGITAL BRASIL IP LTDA;PJ;Aleatoria;11613
30/06/2023;18966739;CC COPERSUL LTDA;PJ;Celular;263
31/03/2023;26014175;CC GUARANICREDI;PJ;e-mail;129
31/07/2023;1848322;UNIPRIME DO IGUACU - CC POUP INV;PF;CPF;753
30/04/2023;6126780;COOP CRESOL GRANDES LAGOS PR/SP;PJ;Aleatoria;385
30/06/2023;11476673;BANCO RANDON SA;PF;e-mail;20
31/07/2023;38588174;CC CREDICOPE;PJ;CNPJ;2008
31/08/2023;41255225;COOP SICREDI CENT PERNAMBUCANA;PF;CPF;1911
28/02/2023;1667352;CCLA SERTAO MINAS;PJ;Celular;366
31/01/2023;7206072;COOP SICREDI NOVOS HORIZONTES;PF;e-mail;3539
31/07/2023;91586982;COOP SICREDI PIONEIRA RS;PJ;e-mail;2531
30/04/2023;3326437;CCLA CENTRO NORTE MT/MS;PF;CPF;5070
30/06/2023;69346856;CECM DOS PROFISSIONAIS DA SAUDE DA REG ALTA MOGIANA;PF;CPF;2787
31/05/2023;3419786;CC NOSSA SENHORA DO DESTERRO;PF;Aleatoria;951
30/04/2023;86913993;COOP SICREDI CARIRI;PJ;Celular;3
30/06/2023;62232889;BCO DAYCOVAL SA;PJ;CNPJ;973
31/08/2023;5582619;CC SICOOB OURO VERDE;PF;e-mail;6760
28/02/2023;4350225;COOP CRESOL TRADICAO;PF;CPF;2702
31/07/2023;9554480;SUPERDIGITAL IP SA;PF;e-mail;203860
31/03/2023;5276770;COOP CRESOL FRONTEIRAS PR/SC/SP/ES;PJ;CNPJ;1145
31/01/2023;5745533;COOP CRESOL ITATIBA DO SUL;PJ;e-mail;29
30/04/2023;63229629;CCR ASCOOB SISAL;PF;CPF;1752
31/05/2023;32024691;DOTZPAY IP;PJ;CNPJ;1
31/03/2023;1739375;CCLA LAGOA DA PRATA;PF;e-mail;1942
31/08/2023;24431221;COOP CRESOL TRANSAMAZAîNICA;PF;Aleatoria;2370
28/02/2023;57647653;COOP SICREDI FORCA DOS VENTOS;PJ;CNPJ;1081
30/04/2023;9590601;CC DA SERRA CATARINENSE;PF;CPF;3877
28/02/2023;8795285;CCLA SICOOB CREDIACIL;PF;Celular;635
31/07/2023;37241230;SUMUP SCD SA;PF;CPF;17595
31/05/2023;29415342;CONTA ZAP;PF;CPF;140
28/02/2023;31680151;SWAP MP IP SA;PF;Aleatoria;1
28/02/2023;58160789;BCO SAFRA SA;PF;e-mail;53346
31/05/2023;71237184;CC CREDIBELO LTDA - SICOOB CREDIBELO;PF;Aleatoria;576
31/05/2023;71698674;COOP SICOOB MANTIQUEIRA;PF;CPF;3359
31/01/2023;7097064;COOP SICOOB CONFIANCA;PF;CPF;2273
31/05/2023;71419600;CCLA DA REGIAO DE FRUTAL;PF;CPF;3147
31/07/2023;2173447;CCLA CENTRO NORDESTE MINEIRO;PF;CPF;4994
31/05/2023;1722480;QUERO-QUERO VERDECARD IP SA;PF;e-mail;16671
31/07/2023;6975532;CREDISIS/COOPESA;PF;CPF;31
31/08/2023;7494300;CREDISIS/CREDISUL COOPERATIVA DE CREDITO;PJ;Celular;71
31/07/2023;71027866;BCO BS2 SA;PJ;Aleatoria;18418
31/08/2023;7564184;COOP ASCOOB SERTAïES;PJ;Celular;51
31/03/2023;19869338;CCLA VALE DO AAáO;PJ;e-mail;577
31/01/2023;3566655;COOP SICREDI CELEIRO OESTE;PJ;Celular;1846
31/08/2023;35523352;BEES BANK INSTITUICAO DE PAGAM;PJ;Aleatoria;55506
31/05/2023;6910457;CCLA SANTA CRUZ PALMEIRAS;PJ;Celular;296
31/05/2023;37395399;CCLA CENTRO BRASILEIRA LTDA;PJ;e-mail;3851
28/02/2023;81466286;SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;PJ;e-mail;2653
31/07/2023;1060307;CCLA UNIAO DOS VALES DO PIRANGA E MATIPAì LTDA;PF;e-mail;3500
31/05/2023;4414354;CCM DO ABC - COOPER 7;PF;Celular;495
31/07/2023;3485130;COOP CRESOL ENCOSTAS DA SERRA GERAL;PF;Aleatoria;1303
30/06/2023;1703620;CCLA UNIAO CENTRO OESTE MINAS;PF;Celular;3264
28/02/2023;1042487;CC SICOOB UNIDAS;PF;e-mail;929
31/01/2023;25387671;CC ALTO PARANAIBA E REGIAO;PJ;Celular;715
31/08/2023;87781530;SICREDI INTEGRACAO DE ESTADOS RS/SC/MG;PJ;Celular;887
31/08/2023;73422792;CCLA RUBIATABA REGIAO;PF;CPF;2364
31/05/2023;74064502;CC UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;PJ;CNPJ;3683
30/06/2023;13009717;BCO DO EST DE SE SA;PJ;e-mail;1785
28/02/2023;16721078;CECMF SECRETARIA DA FAZENDA MG E LIVRE ADMISSAO;PF;CPF;579
31/01/2023;10209619;CCLA DA GRANDE GOIAÇNIA LTDA;PF;Celular;872
30/04/2023;1062439;CECM DOS FUNCIONARIOS DA COMIGO;PF;e-mail;292
31/08/2023;2382755;SICOOB POTIGUAR;PJ;Aleatoria;474
31/07/2023;41180092;COOP SICREDI EXPANSAO;PF;Aleatoria;7048
30/04/2023;8624548;COOP CRESOL MINAS GERAIS;PF;Aleatoria;1620
31/03/2023;71418784;CC MED, TEC E DEMAIS PROF SAUDE DO SUL DE MINAS;PF;CPF;1218
31/03/2023;81723108;CREDICOAMO;PJ;Celular;11
30/06/2023;1644264;CCLA MEDIO PIRACICABA E CIRCUITO DO OURO LTDA;PJ;Aleatoria;1102
31/03/2023;87780268;COOP SICREDI UNIESTADOS;PJ;Celular;2087
31/08/2023;2904138;COOP CRESOL AÅUREA;PJ;Aleatoria;20
31/05/2023;94243839;UNICRED PIONEIRA;PF;Aleatoria;117
31/08/2023;6126780;COOP CRESOL GRANDES LAGOS PR/SP;PF;e-mail;691
31/05/2023;24610065;CC SICOOB IPAä;PF;Aleatoria;654
31/05/2023;36900256;CCM MED EMP MT;PJ;e-mail;749
31/05/2023;66398496;CC CREDIARA LTDA;PF;e-mail;800
28/02/2023;25353939;CC CREDIALP;PJ;Celular;203
30/04/2023;5231945;COOP CRESOL UNIAO DOS VALES;PF;e-mail;804
31/05/2023;2057584;CC SICOOB SERTAO;PJ;Aleatoria;549
30/06/2023;5439425;CREDISIS CAPITALCREDI - CCLA DO ACRE LTDA;PF;e-mail;113
31/08/2023;19468242;ZOOP MEIOS DE PAGAMENTO;PJ;e-mail;23847
31/08/2023;30306294;BANCO BTG PACTUAL SA;PJ;CNPJ;18352
31/07/2023;4572960;CECM MILITARES ESTADUAIS DE SC;PF;Aleatoria;603
31/07/2023;34878543;CLARO PAY;PF;e-mail;55887
31/08/2023;10209619;CCLA DA GRANDE GOIAÇNIA LTDA;PJ;e-mail;540
30/04/2023;7320890;COOP CRESOL VALE;PF;Celular;894
31/03/2023;24313102;99PAY IP SA;PF;CPF;53603
31/03/2023;7097064;COOP SICOOB CONFIANCA;PF;Celular;1600
31/03/2023;30306294;BANCO BTG PACTUAL SA;PJ;e-mail;6671
30/04/2023;10808037;CC EMPRESARIOS DE MANAUS;PF;CPF;58
30/04/2023;26359745;CC SICOOBMAIS;PF;Celular;1580
28/02/2023;42934794;CC CREDIPIMENTA;PJ;Celular;54
31/08/2023;71207740;CCR IRAI - SICOOB CREDIMIL;PF;e-mail;19
28/02/2023;19581142;ATAR;PF;e-mail;392
30/04/2023;3412878;CC CREDIRAMA;PJ;Aleatoria;98
31/01/2023;1062439;CECM DOS FUNCIONARIOS DA COMIGO;PF;CPF;1110
31/08/2023;17192451;BCO ITAUCARD SA;PF;Celular;3587532
31/03/2023;5979692;CREDCREA;PJ;CNPJ;3540
31/07/2023;655522;APE POUPEX;PJ;e-mail;37
31/01/2023;76059997;COOP SICREDI PROGRESSO PR/SP;PF;CPF;19335
31/03/2023;10143499;CCLA JATAAç E REGIAO;PF;Aleatoria;400
30/06/2023;1739375;CCLA LAGOA DA PRATA;PF;Celular;6204
31/03/2023;7599206;CCLA DA REGIAO METROPOLITANA DE GOIAÇNIA LTDA;PF;Aleatoria;1093
30/06/2023;804046;COOP CREDICAPI LTDA - SICOOB CREDICAPI;PF;e-mail;314
31/03/2023;71154876;CCLA NOROESTE DE MG CREDIPINHO;PF;CPF;3021
31/01/2023;81367880;CCLA SUL CATARINENSE;PJ;e-mail;877
31/01/2023;7494300;CREDISIS/CREDISUL COOPERATIVA DE CREDITO;PF;e-mail;62
31/08/2023;20520298;ADIQ;PF;Aleatoria;12
30/04/2023;2641032;UNICRED PONTO CAPITAL;PF;e-mail;1125
31/05/2023;3428338;SICREDI CREDUNI;PJ;CNPJ;414
31/08/2023;92555150;COOP SICREDI ALT SERRA RS/SC;PF;e-mail;7295
31/08/2023;4913711;BCO DO EST DO PA SA;PF;CPF;69698
28/02/2023;25743311;CCLA CARMO DO RIO CLARO;PF;Celular;777
30/04/2023;3732359;CCLA DE PERNAMBUCO - SICOOB PERNAMBUCO;PF;Aleatoria;4062
31/05/2023;4281182;COOP CRESOL CHAPECO;PJ;Celular;235
31/07/2023;1667352;CCLA SERTAO MINAS;PJ;e-mail;226
31/07/2023;35571249;COOP SICREDI EVOLUCAO;PJ;Celular;1088
31/01/2023;5203605;SICOOB AMAZAîNIA;PJ;Celular;1331
31/05/2023;17502881;CECM EMPR CEMIG IND METAL E SERV PUB MUN;PF;Celular;175
31/05/2023;54037916;CC CREDICITRUS;PJ;Aleatoria;2243
31/01/2023;8055016;COOP CRESOL INTERACAO;PJ;e-mail;71
31/08/2023;40654622;TRINUS SCD SA;PF;Celular;40
31/05/2023;73254757;COOP CRESOL QUILOMBO;PJ;CNPJ;185
28/02/2023;1559914;CCLA LESTE E NORDESTE MINEIRO;PF;Celular;4238
31/01/2023;82527557;COOP SICREDI FRONTEIR PR/SC/SP;PF;CPF;27216
31/01/2023;42887133;CCLA REG SUDESTE MG;PJ;e-mail;95
30/04/2023;33615055;CCLA ANAÅPOLIS E REGIAO;PF;Celular;1282
28/02/2023;5888589;COOP SUL;PJ;Celular;1861
31/05/2023;58160789;BCO SAFRA SA;PF;Celular;50134
31/05/2023;41931445;CC CREDIFOR LTDA;PJ;e-mail;358
31/05/2023;13370835;DOCK IP SA;PF;Celular;126937
31/05/2023;37442605;COOP SICREDI GRANDES RIOS;PJ;CNPJ;17514
31/07/2023;5983995;COOP CRESOL COOPERAR;PF;Celular;1746
30/06/2023;5241145;COOP CRESOL GETULIO VARGAS;PJ;e-mail;52
30/06/2023;3603683;COOP SICOOB COOPERPLAN CREDSEF;PJ;Aleatoria;2
31/07/2023;3985375;CREDISIS SUDOESTE/RO;PF;Celular;1217
30/04/2023;58160789;BCO SAFRA SA;PJ;Aleatoria;289026
31/01/2023;34678263;KREDIT BANK;PJ;Aleatoria;29
31/03/2023;23273917;VALLOO PAGAMENTOS;PJ;Aleatoria;4
30/06/2023;17343510;COOP CRESOL RAIZ;PJ;CNPJ;981
31/08/2023;1039011;CC UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;PJ;Aleatoria;1443
30/04/2023;1073966;CCR DE ABELARDO LUZ;PJ;CNPJ;384
30/04/2023;71432926;CCPS E LA DO TRIANG MINEIRO E SUL DE MG LTDA;PF;Aleatoria;373
31/01/2023;1205736;COOP DE CREDITO SICOOB COSTA DO DESCOBRIMENTO LTDA;PJ;e-mail;291
30/06/2023;57647653;COOP SICREDI FORCA DOS VENTOS;PF;CPF;2912
31/01/2023;20961629;CECM COLABORADORES DA VALE SICOOB CREDIVALE;PJ;Celular;130
30/06/2023;26529420;COOP SICREDI OURO VERDE MT;PF;e-mail;15184
31/01/2023;10175348;CCMLA REGIA£O ADMINISTRATIVA DE SOROCABA;PJ;Aleatoria;256
31/07/2023;7206072;COOP SICREDI NOVOS HORIZONTES;PJ;e-mail;594
28/02/2023;1187961;CC DISTRITO FEDERAL E ENTORNO;PF;Celular;2304
30/06/2023;14046512;CCLA MARGEM ESQUERDA DO URUCUI;PF;e-mail;654
30/04/2023;42898825;CECM MEDICOS E PROFISSIONAIS AREA SAUDE DO BRASIL;PJ;Celular;1163
31/05/2023;17192451;BCO ITAUCARD SA;PJ;Celular;84
31/07/2023;92874270;BCO DIGIMAIS SA;PF;CPF;3673
31/07/2023;78626983;BCO VR SA;PJ;CNPJ;19
28/02/2023;4694278;CECM INTEG MF DP ESTADO RJ;PF;Aleatoria;1528
30/06/2023;40867163;N26 SCD;PF;e-mail;27927
30/04/2023;78626983;BCO VR SA;PJ;e-mail;4
31/01/2023;82065285;COOP PARQ ARAUCARIAS PR/SC/SP;PJ;Celular;1407
31/07/2023;2904125;COOP CRESOL JACUTINGA;PJ;Celular;182
28/02/2023;83315408;COOP SICREDI NORTE;PJ;e-mail;260
31/08/2023;66398496;CC CREDIARA LTDA;PJ;Celular;463
30/06/2023;5983995;COOP CRESOL COOPERAR;PF;Celular;1705
31/05/2023;31752308;PHI PAGAMENTOS;PJ;Aleatoria;2
28/02/2023;71238232;CC CENTRO SUL MINEIRO;PJ;Celular;356
31/05/2023;71479653;UNICRED CAMINHO NOVO;PF;e-mail;393
30/06/2023;71163315;CCM PROF SAUDE ARQ SETE LAGOAS;PF;Celular;637
31/07/2023;17079937;PINBANK IP;PF;Celular;805
30/04/2023;78632767;BCO OURINVEST SA;PF;e-mail;5
31/08/2023;18236120;NU PAGAMENTOS - IP;PF;Celular;29057856
30/04/2023;4120633;SICOOB EMPRESAS RJ;PF;CPF;584
31/07/2023;71884498;CCLA UNICRED DO ESTADO DE SAO PAULO;PJ;CNPJ;1175
31/01/2023;4247370;CC DE EMPRESARIOS;PF;CPF;9620
31/05/2023;38406148;CF BANK;PJ;e-mail;1377
31/07/2023;92555150;COOP SICREDI ALT SERRA RS/SC;PF;e-mail;6951
31/05/2023;9515813;ABASTECE AI IP LTDA;PF;e-mail;53037
28/02/2023;86389236;COOP SICOOB UNI SUDESTE;PJ;CNPJ;2733
31/08/2023;2000895;CECM SERV POD JUD TCE ORG PUBL MUN EST FED RJ;PF;e-mail;811
31/01/2023;360305;CAIXA ECONOMICA FEDERAL;PJ;Celular;148427
30/04/2023;11970623;BCO SENFF SA;PJ;Celular;4
31/08/2023;2448839;SICOOB CREDIUNIAO;PJ;Aleatoria;47
30/06/2023;33022690;COOP SICREDI BIOMAS;PJ;Aleatoria;1909
28/02/2023;26526166;CCLA SUL MARANHENSE - SICOOB SUL MARANHENSE;PF;Celular;231
28/02/2023;82065285;COOP PARQ ARAUCARIAS PR/SC/SP;PF;Celular;11343
31/08/2023;78157146;CREDIALIANCA CCR;PF;e-mail;155
31/01/2023;59285411;BANCO PAN;PF;Aleatoria;4870950
28/02/2023;815319;SICOOB SUL-SERRANO;PJ;Celular;2750
31/08/2023;2093154;CCM EMPR MAGAZINE LUIZA;PF;e-mail;3
30/06/2023;66788142;CC CREDIMOTA;PF;e-mail;1108
30/06/2023;7237373;BCO DO NORDESTE DO BRASIL SA;PJ;Aleatoria;19776
